"coupleid","time","time7c","f_personid","f_reldis","f_wrkstrs","f_wrkstrsc","f_wrkstrsc_b","f_wrkstrsc_w","m_personid","m_reldis","m_wrkstrs","m_wrkstrsc","m_wrkstrsc_b","m_wrkstrsc_w"
57,16,0.785714285714286,113,5.38,3,0.00952380000000019,-0.085714295238095,0.0952380952380952,114,6.02,4,1.0095238,0.104761895238095,0.904761904761905
57,17,0.928571428571429,113,5.51,3,0.00952380000000019,-0.085714295238095,0.0952380952380952,114,5.12,4,1.0095238,0.104761895238095,0.904761904761905
57,18,1.07142857142857,113,3.91,3,0.00952380000000019,-0.085714295238095,0.0952380952380952,114,6.33,2,-0.9904762,0.104761895238095,-1.0952380952381
57,19,1.21428571428571,113,5.05,3,0.00952380000000019,-0.085714295238095,0.0952380952380952,114,6.61,4,1.0095238,0.104761895238095,0.904761904761905
57,20,1.35714285714286,113,5.46,4,1.0095238,-0.085714295238095,1.0952380952381,114,4.73,2,-0.9904762,0.104761895238095,-1.0952380952381
58,0,-1.5,115,5.26,3,0.00952380000000019,-0.228571438095238,0.238095238095238,116,2.65,3,0.00952380000000019,-0.133333342857143,0.142857142857143
58,1,-1.35714285714286,115,6.11,2,-0.9904762,-0.228571438095238,-0.761904761904762,116,3.75,3,0.00952380000000019,-0.133333342857143,0.142857142857143
58,2,-1.21428571428571,115,2.97,2,-0.9904762,-0.228571438095238,-0.761904761904762,116,4.17,5,2.0095238,-0.133333342857143,2.14285714285714
58,3,-1.07142857142857,115,4.2,3,0.00952380000000019,-0.228571438095238,0.238095238095238,116,3.62,2,-0.9904762,-0.133333342857143,-0.857142857142857
58,4,-0.928571428571429,115,4.2,2,-0.9904762,-0.228571438095238,-0.761904761904762,116,3.86,1,-1.9904762,-0.133333342857143,-1.85714285714286
58,5,-0.785714285714286,115,5.28,3,0.00952380000000019,-0.228571438095238,0.238095238095238,116,4.24,2,-0.9904762,-0.133333342857143,-0.857142857142857
58,6,-0.642857142857143,115,4.88,2,-0.9904762,-0.228571438095238,-0.761904761904762,116,4.18,2,-0.9904762,-0.133333342857143,-0.857142857142857
58,7,-0.5,115,3.65,3,0.00952380000000019,-0.228571438095238,0.238095238095238,116,3.52,4,1.0095238,-0.133333342857143,1.14285714285714
58,8,-0.357142857142857,115,4.29,1,-1.9904762,-0.228571438095238,-1.76190476190476,116,2.25,0,-2.9904762,-0.133333342857143,-2.85714285714286
58,9,-0.214285714285714,115,2.28,4,1.0095238,-0.228571438095238,1.23809523809524,116,3.71,4,1.0095238,-0.133333342857143,1.14285714285714
58,10,-0.0714285714285714,115,3.59,3,0.00952380000000019,-0.228571438095238,0.238095238095238,116,3.97,3,0.00952380000000019,-0.133333342857143,0.142857142857143
58,11,0.0714285714285714,115,3.67,3,0.00952380000000019,-0.228571438095238,0.238095238095238,116,3.3,3,0.00952380000000019,-0.133333342857143,0.142857142857143
58,12,0.214285714285714,115,2.77,3,0.00952380000000019,-0.228571438095238,0.238095238095238,116,3.25,3,0.00952380000000019,-0.133333342857143,0.142857142857143
58,13,0.357142857142857,115,4.34,2,-0.9904762,-0.228571438095238,-0.761904761904762,116,4.16,5,2.0095238,-0.133333342857143,2.14285714285714
58,14,0.5,115,4.73,2,-0.9904762,-0.228571438095238,-0.761904761904762,116,5.35,4,1.0095238,-0.133333342857143,1.14285714285714
58,15,0.642857142857143,115,4.75,4,1.0095238,-0.228571438095238,1.23809523809524,116,4.18,2,-0.9904762,-0.133333342857143,-0.857142857142857
58,16,0.785714285714286,115,3.85,2,-0.9904762,-0.228571438095238,-0.761904761904762,116,4.75,4,1.0095238,-0.133333342857143,1.14285714285714
58,17,0.928571428571429,115,5.12,4,1.0095238,-0.228571438095238,1.23809523809524,116,3.74,1,-1.9904762,-0.133333342857143,-1.85714285714286
58,18,1.07142857142857,115,3.52,4,1.0095238,-0.228571438095238,1.23809523809524,116,4.58,3,0.00952380000000019,-0.133333342857143,0.142857142857143
58,19,1.21428571428571,115,3.16,3,0.00952380000000019,-0.228571438095238,0.238095238095238,116,4.14,4,1.0095238,-0.133333342857143,1.14285714285714
58,20,1.35714285714286,115,5.11,3,0.00952380000000019,-0.228571438095238,0.238095238095238,116,3.53,2,-0.9904762,-0.133333342857143,-0.857142857142857
59,0,-1.5,117,7.22,3,0.00952380000000019,0.152380942857143,-0.142857142857143,118,5.98,3,0.00952380000000019,0.295238085714286,-0.285714285714286
59,1,-1.35714285714286,117,5.4,2,-0.9904762,0.152380942857143,-1.14285714285714,118,6.16,4,1.0095238,0.295238085714286,0.714285714285714
59,2,-1.21428571428571,117,4.34,4,1.0095238,0.152380942857143,0.857142857142857,118,5.49,3,0.00952380000000019,0.295238085714286,-0.285714285714286
59,3,-1.07142857142857,117,8.61,3,0.00952380000000019,0.152380942857143,-0.142857142857143,118,7.03,4,1.0095238,0.295238085714286,0.714285714285714
59,4,-0.928571428571429,117,7.79,1,-1.9904762,0.152380942857143,-2.14285714285714,118,7.7,3,0.00952380000000019,0.295238085714286,-0.285714285714286
59,5,-0.785714285714286,117,5.82,3,0.00952380000000019,0.152380942857143,-0.142857142857143,118,5.39,5,2.0095238,0.295238085714286,1.71428571428571
59,6,-0.642857142857143,117,6.46,4,1.0095238,0.152380942857143,0.857142857142857,118,4.94,3,0.00952380000000019,0.295238085714286,-0.285714285714286
59,7,-0.5,117,6.38,3,0.00952380000000019,0.152380942857143,-0.142857142857143,118,6.23,4,1.0095238,0.295238085714286,0.714285714285714
59,8,-0.357142857142857,117,6.27,4,1.0095238,0.152380942857143,0.857142857142857,118,7.09,1,-1.9904762,0.295238085714286,-2.28571428571429
59,9,-0.214285714285714,117,4.71,3,0.00952380000000019,0.152380942857143,-0.142857142857143,118,6.38,3,0.00952380000000019,0.295238085714286,-0.285714285714286
59,10,-0.0714285714285714,117,6.57,3,0.00952380000000019,0.152380942857143,-0.142857142857143,118,6.47,2,-0.9904762,0.295238085714286,-1.28571428571429
59,11,0.0714285714285714,117,7.83,4,1.0095238,0.152380942857143,0.857142857142857,118,4.34,4,1.0095238,0.295238085714286,0.714285714285714
59,12,0.214285714285714,117,6.47,5,2.0095238,0.152380942857143,1.85714285714286,118,7.23,2,-0.9904762,0.295238085714286,-1.28571428571429
59,13,0.357142857142857,117,6.18,3,0.00952380000000019,0.152380942857143,-0.142857142857143,118,4.25,2,-0.9904762,0.295238085714286,-1.28571428571429
59,14,0.5,117,6.03,3,0.00952380000000019,0.152380942857143,-0.142857142857143,118,6.69,3,0.00952380000000019,0.295238085714286,-0.285714285714286
59,15,0.642857142857143,117,7.3,3,0.00952380000000019,0.152380942857143,-0.142857142857143,118,4.92,5,2.0095238,0.295238085714286,1.71428571428571
59,16,0.785714285714286,117,7.01,3,0.00952380000000019,0.152380942857143,-0.142857142857143,118,4.76,4,1.0095238,0.295238085714286,0.714285714285714
59,17,0.928571428571429,117,4.11,4,1.0095238,0.152380942857143,0.857142857142857,118,4.76,4,1.0095238,0.295238085714286,0.714285714285714
59,18,1.07142857142857,117,4.83,1,-1.9904762,0.152380942857143,-2.14285714285714,118,6.29,3,0.00952380000000019,0.295238085714286,-0.285714285714286
59,19,1.21428571428571,117,7.14,3,0.00952380000000019,0.152380942857143,-0.142857142857143,118,6.18,4,1.0095238,0.295238085714286,0.714285714285714
59,20,1.35714285714286,117,8.57,4,1.0095238,0.152380942857143,0.857142857142857,118,6.57,3,0.00952380000000019,0.295238085714286,-0.285714285714286
60,0,-1.5,119,6.97,4,1.0095238,0.485714276190476,0.523809523809524,120,6.88,2,-0.9904762,0.152380942857143,-1.14285714285714
60,1,-1.35714285714286,119,5.77,4,1.0095238,0.485714276190476,0.523809523809524,120,4.17,2,-0.9904762,0.152380942857143,-1.14285714285714
60,2,-1.21428571428571,119,6.58,2,-0.9904762,0.485714276190476,-1.47619047619048,120,4.75,5,2.0095238,0.152380942857143,1.85714285714286
60,3,-1.07142857142857,119,5.3,4,1.0095238,0.485714276190476,0.523809523809524,120,4.33,4,1.0095238,0.152380942857143,0.857142857142857
60,4,-0.928571428571429,119,5.39,3,0.00952380000000019,0.485714276190476,-0.476190476190476,120,4.98,4,1.0095238,0.152380942857143,0.857142857142857
60,5,-0.785714285714286,119,5.92,3,0.00952380000000019,0.485714276190476,-0.476190476190476,120,4.68,4,1.0095238,0.152380942857143,0.857142857142857
60,6,-0.642857142857143,119,4.74,3,0.00952380000000019,0.485714276190476,-0.476190476190476,120,5.58,3,0.00952380000000019,0.152380942857143,-0.142857142857143
60,7,-0.5,119,4.78,2,-0.9904762,0.485714276190476,-1.47619047619048,120,3.9,4,1.0095238,0.152380942857143,0.857142857142857
60,8,-0.357142857142857,119,6.98,4,1.0095238,0.485714276190476,0.523809523809524,120,5.88,3,0.00952380000000019,0.152380942857143,-0.142857142857143
60,9,-0.214285714285714,119,5.56,4,1.0095238,0.485714276190476,0.523809523809524,120,4.74,3,0.00952380000000019,0.152380942857143,-0.142857142857143
60,10,-0.0714285714285714,119,6.76,4,1.0095238,0.485714276190476,0.523809523809524,120,4.37,3,0.00952380000000019,0.152380942857143,-0.142857142857143
60,11,0.0714285714285714,119,4.46,5,2.0095238,0.485714276190476,1.52380952380952,120,5.47,2,-0.9904762,0.152380942857143,-1.14285714285714
60,12,0.214285714285714,119,5.84,5,2.0095238,0.485714276190476,1.52380952380952,120,5.57,4,1.0095238,0.152380942857143,0.857142857142857
60,13,0.357142857142857,119,5.72,3,0.00952380000000019,0.485714276190476,-0.476190476190476,120,4.37,3,0.00952380000000019,0.152380942857143,-0.142857142857143
60,14,0.5,119,5.72,3,0.00952380000000019,0.485714276190476,-0.476190476190476,120,4.35,3,0.00952380000000019,0.152380942857143,-0.142857142857143
60,15,0.642857142857143,119,4.54,4,1.0095238,0.485714276190476,0.523809523809524,120,3.54,3,0.00952380000000019,0.152380942857143,-0.142857142857143
60,16,0.785714285714286,119,7.85,4,1.0095238,0.485714276190476,0.523809523809524,120,6.74,4,1.0095238,0.152380942857143,0.857142857142857
60,17,0.928571428571429,119,6.06,1,-1.9904762,0.485714276190476,-2.47619047619048,120,5.97,3,0.00952380000000019,0.152380942857143,-0.142857142857143
60,18,1.07142857142857,119,4.7,3,0.00952380000000019,0.485714276190476,-0.476190476190476,120,6.22,2,-0.9904762,0.152380942857143,-1.14285714285714
60,19,1.21428571428571,119,4.54,4,1.0095238,0.485714276190476,0.523809523809524,120,5.37,3,0.00952380000000019,0.152380942857143,-0.142857142857143
60,20,1.35714285714286,119,5.1,4,1.0095238,0.485714276190476,0.523809523809524,120,4.44,2,-0.9904762,0.152380942857143,-1.14285714285714
61,0,-1.5,121,5,1,-1.9904762,-0.18095239047619,-1.80952380952381,122,3.72,2,-0.9904762,0.152380942857143,-1.14285714285714
61,1,-1.35714285714286,121,6.61,4,1.0095238,-0.18095239047619,1.19047619047619,122,6.32,3,0.00952380000000019,0.152380942857143,-0.142857142857143
61,2,-1.21428571428571,121,5.85,4,1.0095238,-0.18095239047619,1.19047619047619,122,5.07,2,-0.9904762,0.152380942857143,-1.14285714285714
61,3,-1.07142857142857,121,5.72,2,-0.9904762,-0.18095239047619,-0.80952380952381,122,5.06,4,1.0095238,0.152380942857143,0.857142857142857
61,4,-0.928571428571429,121,4.27,2,-0.9904762,-0.18095239047619,-0.80952380952381,122,3.55,3,0.00952380000000019,0.152380942857143,-0.142857142857143
61,5,-0.785714285714286,121,4.12,3,0.00952380000000019,-0.18095239047619,0.19047619047619,122,5.38,3,0.00952380000000019,0.152380942857143,-0.142857142857143
61,6,-0.642857142857143,121,6.13,4,1.0095238,-0.18095239047619,1.19047619047619,122,5.52,5,2.0095238,0.152380942857143,1.85714285714286
61,7,-0.5,121,7.2,3,0.00952380000000019,-0.18095239047619,0.19047619047619,122,5.48,4,1.0095238,0.152380942857143,0.857142857142857
61,8,-0.357142857142857,121,5.55,2,-0.9904762,-0.18095239047619,-0.80952380952381,122,6.02,3,0.00952380000000019,0.152380942857143,-0.142857142857143
61,9,-0.214285714285714,121,2.84,2,-0.9904762,-0.18095239047619,-0.80952380952381,122,5.05,2,-0.9904762,0.152380942857143,-1.14285714285714
61,10,-0.0714285714285714,121,5.94,4,1.0095238,-0.18095239047619,1.19047619047619,122,4.75,3,0.00952380000000019,0.152380942857143,-0.142857142857143
61,11,0.0714285714285714,121,5.98,4,1.0095238,-0.18095239047619,1.19047619047619,122,5.07,4,1.0095238,0.152380942857143,0.857142857142857
61,12,0.214285714285714,121,5.79,3,0.00952380000000019,-0.18095239047619,0.19047619047619,122,6.05,4,1.0095238,0.152380942857143,0.857142857142857
61,13,0.357142857142857,121,5.15,4,1.0095238,-0.18095239047619,1.19047619047619,122,4.11,4,1.0095238,0.152380942857143,0.857142857142857
61,14,0.5,121,3.38,3,0.00952380000000019,-0.18095239047619,0.19047619047619,122,4.88,3,0.00952380000000019,0.152380942857143,-0.142857142857143
61,15,0.642857142857143,121,4.04,1,-1.9904762,-0.18095239047619,-1.80952380952381,122,5.41,4,1.0095238,0.152380942857143,0.857142857142857
61,16,0.785714285714286,121,4.15,3,0.00952380000000019,-0.18095239047619,0.19047619047619,122,5.24,2,-0.9904762,0.152380942857143,-1.14285714285714
61,17,0.928571428571429,121,5.06,2,-0.9904762,-0.18095239047619,-0.80952380952381,122,6.45,3,0.00952380000000019,0.152380942857143,-0.142857142857143
61,18,1.07142857142857,121,4.9,3,0.00952380000000019,-0.18095239047619,0.19047619047619,122,4.8,2,-0.9904762,0.152380942857143,-1.14285714285714
61,19,1.21428571428571,121,2.62,2,-0.9904762,-0.18095239047619,-0.80952380952381,122,6.57,3,0.00952380000000019,0.152380942857143,-0.142857142857143
61,20,1.35714285714286,121,5.65,3,0.00952380000000019,-0.18095239047619,0.19047619047619,122,5.33,3,0.00952380000000019,0.152380942857143,-0.142857142857143
62,0,-1.5,123,4.15,3,0.00952380000000019,-0.371428580952381,0.380952380952381,124,4.02,3,0.00952380000000019,0.0571428476190478,-0.0476190476190476
62,1,-1.35714285714286,123,3.51,2,-0.9904762,-0.371428580952381,-0.619047619047619,124,3.97,2,-0.9904762,0.0571428476190478,-1.04761904761905
62,2,-1.21428571428571,123,3.53,1,-1.9904762,-0.371428580952381,-1.61904761904762,124,4.48,3,0.00952380000000019,0.0571428476190478,-0.0476190476190476
62,3,-1.07142857142857,123,5.7,3,0.00952380000000019,-0.371428580952381,0.380952380952381,124,4.63,4,1.0095238,0.0571428476190478,0.952380952380952
62,4,-0.928571428571429,123,5.71,3,0.00952380000000019,-0.371428580952381,0.380952380952381,124,4.24,4,1.0095238,0.0571428476190478,0.952380952380952
62,5,-0.785714285714286,123,5.59,4,1.0095238,-0.371428580952381,1.38095238095238,124,2.75,4,1.0095238,0.0571428476190478,0.952380952380952
62,6,-0.642857142857143,123,4.52,3,0.00952380000000019,-0.371428580952381,0.380952380952381,124,4.99,4,1.0095238,0.0571428476190478,0.952380952380952
62,7,-0.5,123,5.53,5,2.0095238,-0.371428580952381,2.38095238095238,124,5.32,3,0.00952380000000019,0.0571428476190478,-0.0476190476190476
62,8,-0.357142857142857,123,5.55,1,-1.9904762,-0.371428580952381,-1.61904761904762,124,2.22,2,-0.9904762,0.0571428476190478,-1.04761904761905
62,9,-0.214285714285714,123,6.16,0,-2.9904762,-0.371428580952381,-2.61904761904762,124,5.92,3,0.00952380000000019,0.0571428476190478,-0.0476190476190476
62,10,-0.0714285714285714,123,4.52,4,1.0095238,-0.371428580952381,1.38095238095238,124,5.38,3,0.00952380000000019,0.0571428476190478,-0.0476190476190476
62,11,0.0714285714285714,123,3.37,1,-1.9904762,-0.371428580952381,-1.61904761904762,124,4.37,3,0.00952380000000019,0.0571428476190478,-0.0476190476190476
62,12,0.214285714285714,123,5.23,2,-0.9904762,-0.371428580952381,-0.619047619047619,124,4.18,3,0.00952380000000019,0.0571428476190478,-0.0476190476190476
62,13,0.357142857142857,123,5.34,3,0.00952380000000019,-0.371428580952381,0.380952380952381,124,4.71,3,0.00952380000000019,0.0571428476190478,-0.0476190476190476
62,14,0.5,123,3.09,3,0.00952380000000019,-0.371428580952381,0.380952380952381,124,5.38,2,-0.9904762,0.0571428476190478,-1.04761904761905
62,15,0.642857142857143,123,5.59,3,0.00952380000000019,-0.371428580952381,0.380952380952381,124,5.91,3,0.00952380000000019,0.0571428476190478,-0.0476190476190476
62,16,0.785714285714286,123,5.64,2,-0.9904762,-0.371428580952381,-0.619047619047619,124,5.13,2,-0.9904762,0.0571428476190478,-1.04761904761905
62,17,0.928571428571429,123,4.74,4,1.0095238,-0.371428580952381,1.38095238095238,124,4.56,4,1.0095238,0.0571428476190478,0.952380952380952
62,18,1.07142857142857,123,5.59,3,0.00952380000000019,-0.371428580952381,0.380952380952381,124,3.85,2,-0.9904762,0.0571428476190478,-1.04761904761905
62,19,1.21428571428571,123,4.77,2,-0.9904762,-0.371428580952381,-0.619047619047619,124,5.35,4,1.0095238,0.0571428476190478,0.952380952380952
62,20,1.35714285714286,123,5.56,3,0.00952380000000019,-0.371428580952381,0.380952380952381,124,5.43,3,0.00952380000000019,0.0571428476190478,-0.0476190476190476
63,0,-1.5,125,4.54,4,1.0095238,-0.085714295238095,1.0952380952381,126,2.25,3,0.00952380000000019,0.390476180952381,-0.380952380952381
63,1,-1.35714285714286,125,3.97,4,1.0095238,-0.085714295238095,1.0952380952381,126,2.25,3,0.00952380000000019,0.390476180952381,-0.380952380952381
63,2,-1.21428571428571,125,3.87,3,0.00952380000000019,-0.085714295238095,0.0952380952380952,126,1.64,3,0.00952380000000019,0.390476180952381,-0.380952380952381
63,3,-1.07142857142857,125,4.38,3,0.00952380000000019,-0.085714295238095,0.0952380952380952,126,3.42,4,1.0095238,0.390476180952381,0.619047619047619
63,4,-0.928571428571429,125,1.46,4,1.0095238,-0.085714295238095,1.0952380952381,126,3.15,4,1.0095238,0.390476180952381,0.619047619047619
63,5,-0.785714285714286,125,4.57,1,-1.9904762,-0.085714295238095,-1.9047619047619,126,1.51,3,0.00952380000000019,0.390476180952381,-0.380952380952381
63,6,-0.642857142857143,125,3.25,2,-0.9904762,-0.085714295238095,-0.904761904761905,126,2.74,4,1.0095238,0.390476180952381,0.619047619047619
63,7,-0.5,125,3.83,1,-1.9904762,-0.085714295238095,-1.9047619047619,126,0.92,4,1.0095238,0.390476180952381,0.619047619047619
63,8,-0.357142857142857,125,4.27,4,1.0095238,-0.085714295238095,1.0952380952381,126,1.93,2,-0.9904762,0.390476180952381,-1.38095238095238
63,9,-0.214285714285714,125,3.03,4,1.0095238,-0.085714295238095,1.0952380952381,126,1.49,4,1.0095238,0.390476180952381,0.619047619047619
63,10,-0.0714285714285714,125,2.92,3,0.00952380000000019,-0.085714295238095,0.0952380952380952,126,3.32,4,1.0095238,0.390476180952381,0.619047619047619
63,11,0.0714285714285714,125,3.29,3,0.00952380000000019,-0.085714295238095,0.0952380952380952,126,2.53,4,1.0095238,0.390476180952381,0.619047619047619
63,12,0.214285714285714,125,4.48,2,-0.9904762,-0.085714295238095,-0.904761904761905,126,1.67,4,1.0095238,0.390476180952381,0.619047619047619
63,13,0.357142857142857,125,4.94,3,0.00952380000000019,-0.085714295238095,0.0952380952380952,126,2.64,0,-2.9904762,0.390476180952381,-3.38095238095238
63,14,0.5,125,4.47,4,1.0095238,-0.085714295238095,1.0952380952381,126,2.49,4,1.0095238,0.390476180952381,0.619047619047619
63,15,0.642857142857143,125,2.71,3,0.00952380000000019,-0.085714295238095,0.0952380952380952,126,1.48,3,0.00952380000000019,0.390476180952381,-0.380952380952381
63,16,0.785714285714286,125,2.64,1,-1.9904762,-0.085714295238095,-1.9047619047619,126,1.32,3,0.00952380000000019,0.390476180952381,-0.380952380952381
63,17,0.928571428571429,125,3.77,2,-0.9904762,-0.085714295238095,-0.904761904761905,126,3.1,4,1.0095238,0.390476180952381,0.619047619047619
63,18,1.07142857142857,125,4.44,3,0.00952380000000019,-0.085714295238095,0.0952380952380952,126,2.4,4,1.0095238,0.390476180952381,0.619047619047619
63,19,1.21428571428571,125,3.1,3,0.00952380000000019,-0.085714295238095,0.0952380952380952,126,3.91,4,1.0095238,0.390476180952381,0.619047619047619
63,20,1.35714285714286,125,3.16,4,1.0095238,-0.085714295238095,1.0952380952381,126,0.61,3,0.00952380000000019,0.390476180952381,-0.380952380952381
64,0,-1.5,127,3.58,1,-1.9904762,-0.0380952476190474,-1.95238095238095,128,4.15,1,-1.9904762,-0.323809533333333,-1.66666666666667
64,1,-1.35714285714286,127,3.03,4,1.0095238,-0.0380952476190474,1.04761904761905,128,3.47,3,0.00952380000000019,-0.323809533333333,0.333333333333333
64,2,-1.21428571428571,127,5.33,3,0.00952380000000019,-0.0380952476190474,0.0476190476190476,128,5.15,2,-0.9904762,-0.323809533333333,-0.666666666666667
64,3,-1.07142857142857,127,3.42,5,2.0095238,-0.0380952476190474,2.04761904761905,128,4.13,3,0.00952380000000019,-0.323809533333333,0.333333333333333
64,4,-0.928571428571429,127,4.4,3,0.00952380000000019,-0.0380952476190474,0.0476190476190476,128,3.84,3,0.00952380000000019,-0.323809533333333,0.333333333333333
64,5,-0.785714285714286,127,3.7,2,-0.9904762,-0.0380952476190474,-0.952380952380952,128,5.24,2,-0.9904762,-0.323809533333333,-0.666666666666667
64,6,-0.642857142857143,127,2.87,1,-1.9904762,-0.0380952476190474,-1.95238095238095,128,4.94,3,0.00952380000000019,-0.323809533333333,0.333333333333333
64,7,-0.5,127,5.11,1,-1.9904762,-0.0380952476190474,-1.95238095238095,128,4.82,3,0.00952380000000019,-0.323809533333333,0.333333333333333
64,8,-0.357142857142857,127,5.1,2,-0.9904762,-0.0380952476190474,-0.952380952380952,128,3.14,3,0.00952380000000019,-0.323809533333333,0.333333333333333
64,9,-0.214285714285714,127,2.9,2,-0.9904762,-0.0380952476190474,-0.952380952380952,128,5,2,-0.9904762,-0.323809533333333,-0.666666666666667
64,10,-0.0714285714285714,127,4.45,3,0.00952380000000019,-0.0380952476190474,0.0476190476190476,128,4.73,2,-0.9904762,-0.323809533333333,-0.666666666666667
64,11,0.0714285714285714,127,3.8,2,-0.9904762,-0.0380952476190474,-0.952380952380952,128,3.67,5,2.0095238,-0.323809533333333,2.33333333333333
64,12,0.214285714285714,127,4.15,3,0.00952380000000019,-0.0380952476190474,0.0476190476190476,128,4.8,2,-0.9904762,-0.323809533333333,-0.666666666666667
64,13,0.357142857142857,127,3.26,4,1.0095238,-0.0380952476190474,1.04761904761905,128,5.44,3,0.00952380000000019,-0.323809533333333,0.333333333333333
64,14,0.5,127,3.07,4,1.0095238,-0.0380952476190474,1.04761904761905,128,3.24,3,0.00952380000000019,-0.323809533333333,0.333333333333333
64,15,0.642857142857143,127,3.09,5,2.0095238,-0.0380952476190474,2.04761904761905,128,6.88,3,0.00952380000000019,-0.323809533333333,0.333333333333333
64,16,0.785714285714286,127,3.89,3,0.00952380000000019,-0.0380952476190474,0.0476190476190476,128,5.57,4,1.0095238,-0.323809533333333,1.33333333333333
64,17,0.928571428571429,127,5.26,3,0.00952380000000019,-0.0380952476190474,0.0476190476190476,128,3.98,1,-1.9904762,-0.323809533333333,-1.66666666666667
64,18,1.07142857142857,127,3.42,4,1.0095238,-0.0380952476190474,1.04761904761905,128,3.63,3,0.00952380000000019,-0.323809533333333,0.333333333333333
64,19,1.21428571428571,127,3.98,4,1.0095238,-0.0380952476190474,1.04761904761905,128,5.53,4,1.0095238,-0.323809533333333,1.33333333333333
64,20,1.35714285714286,127,2.84,3,0.00952380000000019,-0.0380952476190474,0.0476190476190476,128,4.05,1,-1.9904762,-0.323809533333333,-1.66666666666667
65,0,-1.5,129,4.02,4,1.0095238,0.390476180952381,0.619047619047619,130,8.16,4,1.0095238,-0.371428580952381,1.38095238095238
65,1,-1.35714285714286,129,4.49,3,0.00952380000000019,0.390476180952381,-0.380952380952381,130,6.94,2,-0.9904762,-0.371428580952381,-0.619047619047619
65,2,-1.21428571428571,129,5.01,3,0.00952380000000019,0.390476180952381,-0.380952380952381,130,8.01,3,0.00952380000000019,-0.371428580952381,0.380952380952381
65,3,-1.07142857142857,129,3.39,4,1.0095238,0.390476180952381,0.619047619047619,130,6.66,3,0.00952380000000019,-0.371428580952381,0.380952380952381
65,4,-0.928571428571429,129,4.8,3,0.00952380000000019,0.390476180952381,-0.380952380952381,130,6.81,3,0.00952380000000019,-0.371428580952381,0.380952380952381
65,5,-0.785714285714286,129,3.92,3,0.00952380000000019,0.390476180952381,-0.380952380952381,130,9.55,5,2.0095238,-0.371428580952381,2.38095238095238
65,6,-0.642857142857143,129,3.42,3,0.00952380000000019,0.390476180952381,-0.380952380952381,130,7.63,3,0.00952380000000019,-0.371428580952381,0.380952380952381
65,7,-0.5,129,3.23,3,0.00952380000000019,0.390476180952381,-0.380952380952381,130,5.59,3,0.00952380000000019,-0.371428580952381,0.380952380952381
65,8,-0.357142857142857,129,3.86,3,0.00952380000000019,0.390476180952381,-0.380952380952381,130,7.98,2,-0.9904762,-0.371428580952381,-0.619047619047619
65,9,-0.214285714285714,129,2.77,3,0.00952380000000019,0.390476180952381,-0.380952380952381,130,5.39,2,-0.9904762,-0.371428580952381,-0.619047619047619
65,10,-0.0714285714285714,129,7.38,3,0.00952380000000019,0.390476180952381,-0.380952380952381,130,9.64,5,2.0095238,-0.371428580952381,2.38095238095238
65,11,0.0714285714285714,129,4.21,2,-0.9904762,0.390476180952381,-1.38095238095238,130,5.98,3,0.00952380000000019,-0.371428580952381,0.380952380952381
65,12,0.214285714285714,129,4.51,4,1.0095238,0.390476180952381,0.619047619047619,130,3.99,2,-0.9904762,-0.371428580952381,-0.619047619047619
65,13,0.357142857142857,129,5.26,4,1.0095238,0.390476180952381,0.619047619047619,130,4.63,1,-1.9904762,-0.371428580952381,-1.61904761904762
65,14,0.5,129,5.44,4,1.0095238,0.390476180952381,0.619047619047619,130,7.35,3,0.00952380000000019,-0.371428580952381,0.380952380952381
65,15,0.642857142857143,129,4.8,3,0.00952380000000019,0.390476180952381,-0.380952380952381,130,7.77,3,0.00952380000000019,-0.371428580952381,0.380952380952381
65,16,0.785714285714286,129,6.38,5,2.0095238,0.390476180952381,1.61904761904762,130,6.5,0,-2.9904762,-0.371428580952381,-2.61904761904762
65,17,0.928571428571429,129,2.88,3,0.00952380000000019,0.390476180952381,-0.380952380952381,130,5.83,2,-0.9904762,-0.371428580952381,-0.619047619047619
65,18,1.07142857142857,129,5.56,3,0.00952380000000019,0.390476180952381,-0.380952380952381,130,3.51,1,-1.9904762,-0.371428580952381,-1.61904761904762
65,19,1.21428571428571,129,5.66,3,0.00952380000000019,0.390476180952381,-0.380952380952381,130,7.12,3,0.00952380000000019,-0.371428580952381,0.380952380952381
65,20,1.35714285714286,129,6.14,5,2.0095238,0.390476180952381,1.61904761904762,130,6.76,2,-0.9904762,-0.371428580952381,-0.619047619047619
66,0,-1.5,131,4.82,4,1.0095238,-0.085714295238095,1.0952380952381,132,6.18,4,1.0095238,0.390476180952381,0.619047619047619
66,1,-1.35714285714286,131,4.99,5,2.0095238,-0.085714295238095,2.0952380952381,132,3.94,5,2.0095238,0.390476180952381,1.61904761904762
66,2,-1.21428571428571,131,3.61,3,0.00952380000000019,-0.085714295238095,0.0952380952380952,132,4.24,2,-0.9904762,0.390476180952381,-1.38095238095238
66,3,-1.07142857142857,131,5.59,5,2.0095238,-0.085714295238095,2.0952380952381,132,6.65,4,1.0095238,0.390476180952381,0.619047619047619
66,4,-0.928571428571429,131,5.16,3,0.00952380000000019,-0.085714295238095,0.0952380952380952,132,6.37,3,0.00952380000000019,0.390476180952381,-0.380952380952381
66,5,-0.785714285714286,131,6.44,2,-0.9904762,-0.085714295238095,-0.904761904761905,132,5.96,4,1.0095238,0.390476180952381,0.619047619047619
